path;db_name;id;brand;model;content_source;content_type;media_type;processing;tampering
D:\MA\VISION\D21_Wiko_Ridge4G\videos\indoorWA\D21_V_indoorWA_still_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\indoorYT\D21_V_indoorYT_move_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\indoorYT\D21_V_indoorYT_panrot_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\indoorYT\D21_V_indoorYT_still_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoor\D21_V_outdoor_move_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoor\D21_V_outdoor_panrot_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoor\D21_V_outdoor_still_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoor\D21_V_outdoor_still_0002.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorWA\D21_V_outdoorWA_move_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorWA\D21_V_outdoorWA_panrot_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorWA\D21_V_outdoorWA_still_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorWA\D21_V_outdoorWA_still_0002.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorYT\D21_V_outdoorYT_move_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorYT\D21_V_outdoorYT_panrot_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorYT\D21_V_outdoorYT_still_0001.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D21_Wiko_Ridge4G\videos\outdoorYT\D21_V_outdoorYT_still_0002.mp4;VISION;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flat\D20_V_flat_move_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flat\D20_V_flat_move_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flat\D20_V_flat_panrot_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flat\D20_V_flat_still_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatWA\D20_V_flatWA_move_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatWA\D20_V_flatWA_move_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatWA\D20_V_flatWA_panrot_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatWA\D20_V_flatWA_still_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatYT\D20_V_flatYT_move_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatYT\D20_V_flatYT_move_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatYT\D20_V_flatYT_panrot_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\flatYT\D20_V_flatYT_still_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoor\D20_V_indoor_move_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoor\D20_V_indoor_move_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoor\D20_V_indoor_panrot_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoor\D20_V_indoor_panrot_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoor\D20_V_indoor_still_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoor\D20_V_indoor_still_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorWA\D20_V_indoorWA_move_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorWA\D20_V_indoorWA_move_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorWA\D20_V_indoorWA_panrot_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorWA\D20_V_indoorWA_panrot_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorWA\D20_V_indoorWA_still_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorWA\D20_V_indoorWA_still_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorYT\D20_V_indoorYT_move_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorYT\D20_V_indoorYT_move_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorYT\D20_V_indoorYT_panrot_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorYT\D20_V_indoorYT_panrot_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorYT\D20_V_indoorYT_still_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\indoorYT\D20_V_indoorYT_still_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoor\D20_V_outdoor_move_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoor\D20_V_outdoor_move_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoor\D20_V_outdoor_panrot_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoor\D20_V_outdoor_panrot_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoor\D20_V_outdoor_still_0001.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoor\D20_V_outdoor_still_0002.mov;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorWA\D20_V_outdoorWA_move_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorWA\D20_V_outdoorWA_move_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorWA\D20_V_outdoorWA_panrot_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorWA\D20_V_outdoorWA_panrot_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorWA\D20_V_outdoorWA_still_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorWA\D20_V_outdoorWA_still_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorYT\D20_V_outdoorYT_move_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorYT\D20_V_outdoorYT_move_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorYT\D20_V_outdoorYT_panrot_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorYT\D20_V_outdoorYT_panrot_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorYT\D20_V_outdoorYT_still_0001.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D20_Apple_iPadMini\videos\outdoorYT\D20_V_outdoorYT_still_0002.mp4;VISION;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_move_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_move_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_move_0003.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_panrot_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_panrot_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_still_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flat\D19_V_flat_still_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_move_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_move_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_move_0003.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_panrot_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_panrot_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_still_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatWA\D19_V_flatWA_still_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_move_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_move_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_move_0003.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_panrot_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_panrot_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_still_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\flatYT\D19_V_flatYT_still_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoor\D19_V_indoor_move_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoor\D19_V_indoor_move_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoor\D19_V_indoor_panrot_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoor\D19_V_indoor_panrot_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoor\D19_V_indoor_still_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoor\D19_V_indoor_still_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorWA\D19_V_indoorWA_move_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorWA\D19_V_indoorWA_move_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorWA\D19_V_indoorWA_panrot_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorWA\D19_V_indoorWA_panrot_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorWA\D19_V_indoorWA_still_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorWA\D19_V_indoorWA_still_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorYT\D19_V_indoorYT_move_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorYT\D19_V_indoorYT_move_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorYT\D19_V_indoorYT_panrot_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorYT\D19_V_indoorYT_panrot_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorYT\D19_V_indoorYT_still_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\indoorYT\D19_V_indoorYT_still_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoor\D19_V_outdoor_move_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoor\D19_V_outdoor_move_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoor\D19_V_outdoor_panrot_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoor\D19_V_outdoor_panrot_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoor\D19_V_outdoor_still_0001.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoor\D19_V_outdoor_still_0002.mov;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MOV;ORIGINAL;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorWA\D19_V_outdoorWA_move_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorWA\D19_V_outdoorWA_move_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorWA\D19_V_outdoorWA_panrot_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorWA\D19_V_outdoorWA_panrot_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorWA\D19_V_outdoorWA_still_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorWA\D19_V_outdoorWA_still_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorYT\D19_V_outdoorYT_move_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorYT\D19_V_outdoorYT_move_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorYT\D19_V_outdoorYT_panrot_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorYT\D19_V_outdoorYT_panrot_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorYT\D19_V_outdoorYT_still_0001.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D19_Apple_iPhone6Plus\videos\outdoorYT\D19_V_outdoorYT_still_0002.mp4;VISION;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flat\D18_V_flat_move_0001.mov;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flat\D18_V_flat_move_0002.mov;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flat\D18_V_flat_panrot_0001.mov;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flat\D18_V_flat_still_0001.mov;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flat\D18_V_flat_still_0002.mov;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MOV;ORIGINAL;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flatWA\D18_V_flatWA_move_0001.mp4;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flatWA\D18_V_flatWA_move_0002.mp4;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flatWA\D18_V_flatWA_panrot_0001.mp4;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D18_Apple_iPhone5c\videos\flatWA\D18_V_flatWA_still_0001.mp4;VISION;D18;Apple;iPhone5c;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
